ID_MUNICIP,nome_destino,cod_macro_destino,macro_destino,cod_RS_destino,RS_destino,lat_destino,lon_destino,ANT_MUNIC_,nome_origem,cod_macro_origem,macro_origem,cod_RS_origem,RS_origem,lat_origem,lon_origem,distancia_km,total_ocorrencias
350450,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,350750.0,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,55.18971380638558,1
350450,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,352350.0,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,31.696488197383896,2
350450,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,354105.0,Pratânia,3518,RRAS9,35063,POLO CUESTA,-22.8112,-48.6636,42.30949981468083,1
350450,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,355010.0,São Manuel,3518,RRAS9,35063,POLO CUESTA,-22.7321,-48.5723,55.05229225941523,1
350460,Bady Bassitt,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.9197,-49.4385,350020.0,Adolfo,3531,RRAS12,35156,JOSE BONIFACIO,-21.2325,-49.6451,40.7473832019775,1
350460,Bady Bassitt,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.9197,-49.4385,352950.0,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,31.8892273332692,2
350460,Bady Bassitt,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.9197,-49.4385,355535.0,Ubarana,3531,RRAS12,35156,JOSE BONIFACIO,-21.165,-49.7198,39.90622830393505,1
350480,Bálsamo,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.7348,-49.5865,351290.0,Cosmorama,3531,RRAS12,35157,VOTUPORANGA,-20.4755,-49.7827,35.24792590364188,1
350480,Bálsamo,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.7348,-49.5865,353140.0,Monte Aprazível,3531,RRAS12,35156,JOSE BONIFACIO,-20.768,-49.7184,14.21956331394142,1
350510,Barbosa,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.2657,-49.9518,352570.0,José Bonifácio,3531,RRAS12,35156,JOSE BONIFACIO,-21.0551,-49.6892,35.88227491163458,4
350530,Barra Bonita,3518,RRAS9,35064,JAU,-22.4909,-48.5583,350750.0,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,45.06435065567257,1
350530,Barra Bonita,3518,RRAS9,35064,JAU,-22.4909,-48.5583,352680.0,Lençóis Paulista,3518,RRAS9,35062,BAURU,-22.6027,-48.8037,28.11487684439266,1
350530,Barra Bonita,3518,RRAS9,35064,JAU,-22.4909,-48.5583,352800.0,Macatuba,3518,RRAS9,35062,BAURU,-22.5002,-48.7102,15.664330171161794,1
350530,Barra Bonita,3518,RRAS9,35064,JAU,-22.4909,-48.5583,355010.0,São Manuel,3518,RRAS9,35063,POLO CUESTA,-22.7321,-48.5723,26.748909939253167,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,350610.0,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,44.848630506791565,3
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,352130.0,Ipuã,3530,RRAS13,35082,ALTA ANHANGUERA,-20.4438,-48.0129,59.33919414785691,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,353150.0,Monte Azul Paulista,3530,RRAS13,35052,SUL - BARRETOS,-20.9065,-48.6387,39.77884887877261,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,353190.0,Morro Agudo,3530,RRAS13,35082,ALTA ANHANGUERA,-20.7288,-48.0581,56.764778994296606,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,353950.0,Pitangueiras,3530,RRAS13,35131,HORIZONTE VERDE,-21.0132,-48.221,62.56003485636962,2
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,354020.0,Pontal,3530,RRAS13,35131,HORIZONTE VERDE,-21.0216,-48.0423,75.5435298482478,1
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,355170.0,Sertãozinho,3530,RRAS13,35131,HORIZONTE VERDE,-21.1316,-47.9875,88.17698527847007,2
350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,355440.0,Terra Roxa,3530,RRAS13,35052,SUL - BARRETOS,-20.787,-48.3314,35.88373600986975,5
350580,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,350400.0,Assis,3533,RRAS10,35092,ASSIS,-22.66,-50.4183,88.1270614980876,1
350580,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,352740.0,Lucélia,3533,RRAS10,35091,ADAMANTINA,-21.7182,-51.0215,37.11368796850833,1
350580,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,353460.0,Osvaldo Cruz,3533,RRAS10,35091,ADAMANTINA,-21.7968,-50.8793,20.234792226783853,1
350580,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,354000.0,Pompéia,3533,RRAS10,35093,MARILIA,-22.107,-50.176,61.35049380772102,1
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,351620.0,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,44.1888676335572,1
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,352430.0,Jaboticabal,3530,RRAS13,35131,HORIZONTE VERDE,-21.252,-48.3252,85.93431738187297,1
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,352510.0,Jardinópolis,3530,RRAS13,35132,AQUIFERO GUARANI,-21.0176,-47.7606,22.30949235007176,2
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,353190.0,Morro Agudo,3530,RRAS13,35082,ALTA ANHANGUERA,-20.7288,-48.0581,51.80151874225458,1
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,353360.0,Nuporanga,3530,RRAS13,35082,ALTA ANHANGUERA,-20.7296,-47.7429,23.943967576637505,3
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,353430.0,Orlândia,3530,RRAS13,35082,ALTA ANHANGUERA,-20.7169,-47.8852,36.204218890011376,3
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,353630.0,Patrocínio Paulista,3530,RRAS13,35081,TRES COLINAS,-20.6384,-47.2801,43.00543889775238,2
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,354340.0,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,38.120069864739136,4
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,354950.0,São José da Bela Vista,3530,RRAS13,35081,TRES COLINAS,-20.5935,-47.6424,33.55908023235345,1
350590,Batatais,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.8929,-47.5921,355140.0,Serra Azul,3530,RRAS13,35132,AQUIFERO GUARANI,-21.3074,-47.5602,46.01228013216944,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350360.0,Areiópolis,3518,RRAS9,35063,POLO CUESTA,-22.6672,-48.6681,57.43001397443005,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350530.0,Barra Bonita,3518,RRAS9,35064,JAU,-22.4909,-48.5583,57.477429025561335,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350680.0,Bocaina,3518,RRAS9,35064,JAU,-22.1365,-48.523,61.773014056134045,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350730.0,Boracéia,3518,RRAS9,35064,JAU,-22.1926,-48.7808,34.790991589684225,2
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350880.0,Cafelândia,3518,RRAS9,35065,LINS,-21.8031,-49.6092,78.9849713325951,2
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,351410.0,Dois Córregos,3518,RRAS9,35064,JAU,-22.3673,-48.3819,72.79617984415798,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,351720.0,Guaiçara,3518,RRAS9,35065,LINS,-21.6195,-49.8013,107.4097941455504,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,352000.0,Igaraçu do Tietê,3518,RRAS9,35064,JAU,-22.509,-48.5597,58.01236494649381,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,352530.0,Jaú,3518,RRAS9,35064,JAU,-22.2936,-48.5592,54.5013508721188,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,352710.0,Lins,3518,RRAS9,35065,LINS,-21.6718,-49.7526,99.73808594207703,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,354010.0,Pongaí,3518,RRAS9,35065,LINS,-21.7396,-49.3604,70.655549666187,1
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,355010.0,São Manuel,3518,RRAS9,35063,POLO CUESTA,-22.7321,-48.5723,69.57782328777304,3
350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,355590.0,Uru,3518,RRAS9,35065,LINS,-21.7866,-49.2848,62.97155505599218,1
350610,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,350930.0,Cajobi,3530,RRAS13,35051,NORTE - BARRETOS,-20.8773,-48.8063,34.95466302984895,1
350610,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,351200.0,Colina,3530,RRAS13,35051,NORTE - BARRETOS,-20.7114,-48.5387,27.03820960515655,3
350610,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,353950.0,Pitangueiras,3530,RRAS13,35131,HORIZONTE VERDE,-21.0132,-48.221,27.7606106446448,12
350610,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,354340.0,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,73.72063244006146,2
350630,Bernardino de Campos,3533,RRAS10,35094,OURINHOS,-23.0164,-49.4679,353530.0,Palmital,3533,RRAS10,35092,ASSIS,-22.7858,-50.218,81.0843389820578,1
350640,Bilac,3531,RRAS12,35021,CENTRAL DO DRS II,-21.404,-50.4746,350650.0,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,18.50164894315726,4
350640,Bilac,3531,RRAS12,35021,CENTRAL DO DRS II,-21.404,-50.4746,351650.0,Gabriel Monteiro,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.5294,-50.5573,16.317237606114713,16
350640,Bilac,3531,RRAS12,35021,CENTRAL DO DRS II,-21.404,-50.4746,353770.0,Piacatu,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.5921,-50.6003,24.56470371361844,7
350650,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,13.653921130968484,14
350650,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,350640.0,Bilac,3531,RRAS12,35021,CENTRAL DO DRS II,-21.404,-50.4746,18.50164894315726,12
350650,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,352480.0,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,115.36457641136025,1
350650,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,353100.0,Monções,3531,RRAS12,35157,VOTUPORANGA,-20.8509,-50.0975,55.01153875794146,1
350650,Birigui,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.291,-50.3432,355630.0,Valparaíso,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2229,-50.8699,55.18445166327922,2
350700,Boituva,3519,RRAS8,35163,SOROCABA,-23.2855,-47.6786,351150.0,Cerquilho,3519,RRAS8,35161,ITAPETININGA,-23.1665,-47.7459,14.870488227688838,1
350700,Boituva,3519,RRAS8,35163,SOROCABA,-23.2855,-47.6786,355400.0,Tatuí,3519,RRAS8,35161,ITAPETININGA,-23.3487,-47.8461,18.50677469059757,1
350745,Borebi,3518,RRAS9,35062,BAURU,-22.5728,-48.9707,351925.0,Iaras,3518,RRAS9,35061,VALE DO JURUMIRIM,-22.8682,-49.1634,38.2363400864463,1
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350055.0,Águas de Santa Bárbara,3518,RRAS9,35061,VALE DO JURUMIRIM,-22.8812,-49.2421,81.92506751537655,1
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350070.0,Agudos,3518,RRAS9,35062,BAURU,-22.4694,-48.9863,72.20882552545437,2
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350310.0,Arandu,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1386,-49.0487,68.14288527300286,2
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350430.0,Avaí,3518,RRAS9,35062,BAURU,-22.1514,-49.3356,122.45838561283276,1
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350450.0,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,55.18971380638558,22
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350530.0,Barra Bonita,3518,RRAS9,35064,JAU,-22.4909,-48.5583,45.06435065567257,1
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350600.0,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,90.60681216491436,3
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350790.0,Brotas,3518,RRAS9,35064,JAU,-22.2795,-48.1251,74.49909002152026,1
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,351140.0,Cerqueira César,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.038,-49.1655,75.96870297444713,11
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,351260.0,Coronel Macedo,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.6261,-49.31,120.90564402388306,1
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,351410.0,Dois Córregos,3518,RRAS9,35064,JAU,-22.3673,-48.3819,57.5373556351012,2
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,351540.0,Fartura,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.3916,-49.5124,123.060625372487,2
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,351925.0,Iaras,3518,RRAS9,35061,VALE DO JURUMIRIM,-22.8682,-49.1634,73.8725933187326,3
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352000.0,Igaraçu do Tietê,3518,RRAS9,35064,JAU,-22.509,-48.5597,43.17211517991016,5
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352180.0,Itaí,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.4213,-49.092,89.1757019907496,7
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352280.0,Itaporanga,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.7043,-49.4819,139.78103436898553,2
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352680.0,Lençóis Paulista,3518,RRAS9,35062,BAURU,-22.6027,-48.8037,48.32876026443414,3
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352860.0,Manduri,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.0056,-49.3202,90.90538521951204,3
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352980.0,Mineiros do Tietê,3518,RRAS9,35064,JAU,-22.412,-48.451,52.241032419522135,2
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,353580.0,Paranapanema,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.3862,-48.7214,62.49678757872491,22
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,353670.0,Pederneiras,3518,RRAS9,35062,BAURU,-22.3511,-48.7781,68.2678771795652,1
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,353880.0,Piraju,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1981,-49.3803,102.11275200350296,3
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,355120.0,Sarutaiá,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.2721,-49.4763,114.21256436687652,1
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,355300.0,Taguaí,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.4452,-49.4024,116.20599339896452,6
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,355380.0,Taquarituba,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.5307,-49.241,108.60580970117913,5
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,355420.0,Tejupá,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.3425,-49.3722,107.8331172177779,1
350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,355470.0,Torrinha,3518,RRAS9,35064,JAU,-22.4237,-48.1731,58.03822706304985,1
350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,352400.0,Itupeva,3527,RRAS16,35073,JUNDIAI,-23.1526,-47.0593,57.46026996899956,2
350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,352520.0,Jarinu,3527,RRAS16,35073,JUNDIAI,-23.1039,-46.728,25.38214033697034,3
350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,352590.0,Jundiaí,3527,RRAS16,35073,JUNDIAI,-23.1852,-46.8974,44.609215874391,3
350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,355650.0,Várzea Paulista,3527,RRAS16,35073,JUNDIAI,-23.2136,-46.8234,40.82536286003671,1
350780,Brodowski,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.9845,-47.6572,354340.0,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,25.94531032688053,1
350780,Brodowski,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-20.9845,-47.6572,355170.0,Sertãozinho,3530,RRAS13,35131,HORIZONTE VERDE,-21.1316,-47.9875,37.99568260474098,1
350800,Buri,3519,RRAS8,35162,ITAPEVA,-23.7977,-48.5958,351020.0,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,34.573740166027314,1
350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,34.194085841793004,1
350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,351680.0,Gastão Vidigal,3531,RRAS12,35157,VOTUPORANGA,-20.7948,-50.1912,30.37928556969196,1
350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,351820.0,Guararapes,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2544,-50.6453,55.74626568623051,1
350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,353330.0,Nova Luzitânia,3531,RRAS12,35021,CENTRAL DO DRS II,-20.856,-50.2617,26.11800653460229,13
350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,353960.0,Planalto,3531,RRAS12,35156,JOSE BONIFACIO,-21.0342,-49.933,22.5722225630494,4
350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,354805.0,Santo Antônio do Aracanguá,3531,RRAS12,35021,CENTRAL DO DRS II,-20.9331,-50.498,39.3043777426875,2
350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,355715.0,Zacarias,3531,RRAS12,35156,JOSE BONIFACIO,-21.0506,-50.0552,9.745030491886832,78
350850,Caçapava,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.0992,-45.7076,354230.0,Redenção da Serra,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.2638,-45.5422,24.88107975849001,1
350850,Caçapava,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.0992,-45.7076,355410.0,Taubaté,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0104,-45.5593,18.102147698128444,1
350880,Cafelândia,3518,RRAS9,35065,LINS,-21.8031,-49.6092,350600.0,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,78.9849713325951,1
350880,Cafelândia,3518,RRAS9,35065,LINS,-21.8031,-49.6092,353890.0,Pirajuí,3518,RRAS9,35062,BAURU,-21.999,-49.4608,26.56477315561568,1
350930,Cajobi,3530,RRAS13,35051,NORTE - BARRETOS,-20.8773,-48.8063,353150.0,Monte Azul Paulista,3530,RRAS13,35052,SUL - BARRETOS,-20.9065,-48.6387,17.73510213634654,3
350940,Cajuru,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.2749,-47.303,354340.0,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,53.892951090734776,1
350940,Cajuru,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.2749,-47.303,354760.0,Santa Rosa de Viterbo,3530,RRAS13,35132,AQUIFERO GUARANI,-21.4776,-47.3622,23.26793496444475,6
350940,Cajuru,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.2749,-47.303,355090.0,São Simão,3530,RRAS13,35132,AQUIFERO GUARANI,-21.4732,-47.5518,33.8800576361567,1
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,350040.0,Águas da Prata,3528,RRAS15,35142,MANTIQUEIRA,-21.9319,-46.7176,113.59860175983748,1
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,350050.0,Águas de Lindóia,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.4733,-46.6314,65.43692938945433,4
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,350190.0,Amparo,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.7088,-46.772,37.20211249337832,9
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,350870.0,Caconde,3528,RRAS15,35143,RIO PARDO,-21.528,-46.6437,158.60319309379588,1
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,351080.0,Casa Branca,3528,RRAS15,35143,RIO PARDO,-21.7708,-47.0852,125.64446181505964,1
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,351518.0,Espírito Santo do Pinhal,3528,RRAS15,35142,MANTIQUEIRA,-22.1909,-46.7477,85.61428870985074,1
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,352260.0,Itapira,3528,RRAS15,35141,BAIXA MOGIANA,-22.4357,-46.8224,57.71094260449574,7
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,352700.0,Lindóia,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.5226,-46.65,60.181312035117465,1
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353050.0,Mococa,3528,RRAS15,35143,RIO PARDO,-21.4647,-47.0024,159.6560482393552,1
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353070.0,Mogi Guaçu,3528,RRAS15,35141,BAIXA MOGIANA,-22.3675,-46.9428,60.88490179907325,2
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353080.0,Mogi Mirim,3528,RRAS15,35141,BAIXA MOGIANA,-22.4332,-46.9532,53.54767939517335,5
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353120.0,Monte Alegre do Sul,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.6817,-46.681,46.63715336287191,3
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,354630.0,Santa Cruz das Palmeiras,3528,RRAS15,35142,MANTIQUEIRA,-21.8235,-47.248,121.25268469093426,4
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,354910.0,São João da Boa Vista,3528,RRAS15,35142,MANTIQUEIRA,-21.9707,-46.7944,107.20137715079449,3
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,354970.0,São José do Rio Pardo,3528,RRAS15,35143,RIO PARDO,-21.5953,-46.8873,146.2246404270568,5
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,355160.0,Serra Negra,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.6139,-46.7033,49.27643904165093,7
350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,355640.0,Vargem Grande do Sul,3528,RRAS15,35142,MANTIQUEIRA,-21.8322,-46.8913,120.18294971978676,2
350960,Campo Limpo Paulista,3527,RRAS16,35073,JUNDIAI,-23.2078,-46.7889,350410.0,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,25.849522149684024,3
350970,Campos do Jordão,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-22.7296,-45.5833,355540.0,Ubatuba,3526,RRAS17,35173,LITORAL NORTE,-23.4332,-45.0834,93.2471496373868,1
350980,Campos Novos Paulista,3533,RRAS10,35093,MARILIA,-22.602,-49.9987,355050.0,São Pedro do Turvo,3533,RRAS10,35094,OURINHOS,-22.7453,-49.7428,30.71509017481296,2
351000,Cândido Mota,3533,RRAS10,35092,ASSIS,-22.7471,-50.3873,350980.0,Campos Novos Paulista,3533,RRAS10,35093,MARILIA,-22.602,-49.9987,43.04651632466487,1
351015,Canitar,3533,RRAS10,35094,OURINHOS,-23.004,-49.7839,350980.0,Campos Novos Paulista,3533,RRAS10,35093,MARILIA,-22.602,-49.9987,49.68110890979206,1
